"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"Pulau Ubin",2020,3,11,"0","0","0","0","28.8","35","25.4","5","18"
"Pulau Ubin",2020,3,12,"0","0","0","0","28.2","32.9","24.6","6.5","27.4"
"Pulau Ubin",2020,3,13,"0","0","0","0","28.6","34.3","24.5","5","20.5"
"Pulau Ubin",2020,3,14,"0","0","0","0","28.7","33.5","25.8","5.8","22"
"Pulau Ubin",2020,3,15,"0","0","0","0","28.7","33.1","25.6","6.8","25.6"
"Pulau Ubin",2020,3,16,"0","0","0","0","28.7","32.5","25.8","8.3","30.2"
"Pulau Ubin",2020,3,17,"0","0","0","0","28.2","33","24.5","7.2","31"
"Pulau Ubin",2020,3,18,"0","0","0","0","28.2","33.1","24.3","6.8","27.7"
"Pulau Ubin",2020,3,19,"0","0","0","0","27.7","33.2","24","4.7","19.4"
"Pulau Ubin",2020,3,20,"0","0","0","0","27.6","32.6","24.2","4.3","22"
"Pulau Ubin",2020,3,21,"6.2","4.6","5.6","6","27","32.6","25","3.2","23.4"
"Pulau Ubin",2020,3,22,"17.4","17","17.4","17.4","27.2","33.6","24.6","3.6","24.1"
"Pulau Ubin",2020,3,23,"87.8","45.2","68.8","78","25.9","30.3","23.7","2.9","20.2"
"Pulau Ubin",2020,3,24,"0.6","0.4","0.4","0.4","27.4","32.7","23.9","5","28.4"
"Pulau Ubin",2020,3,25,"0","0","0","0","28.3","33.6","24.6","4.7","20.9"
"Pulau Ubin",2020,3,26,"0","0","0","0","28.4","33.4","24.8","5","22"
"Pulau Ubin",2020,3,27,"0","0","0","0","28.2","33.4","25.1","4.7","25.6"
"Pulau Ubin",2020,3,28,"0","0","0","0","28.2","33.4","24.6","4","20.2"
"Pulau Ubin",2020,3,29,"0","0","0","0","28.3","33.3","25.1","5.8","24.5"
"Pulau Ubin",2020,3,30,"0.2","0.2","0.2","0.2","28.2","33.4","24.2","4","19.8"
"Pulau Ubin",2020,3,31,"0","0","0","0","28.5","34","25.3","4.3","24.1"
"East Coast Parkway",2020,3,1,"0","0","0","0","28.1","31.3","25.8","15.1","52.6"
"East Coast Parkway",2020,3,2,"0","0","0","0","28.3","31.9","25.8","14.4","49.3"
"East Coast Parkway",2020,3,3,"0","0","0","0","28.4","31.5","26.5","14.4","53.3"
"East Coast Parkway",2020,3,4,"0","0","0","0","28.7","32.2","26.5","13","44.3"
"East Coast Parkway",2020,3,5,"0","0","0","0","27.9","29.9","26.9","11.9","36.7"
"East Coast Parkway",2020,3,6,"0","0","0","0","28.4","30.7","26.8","10.1","43.9"
"East Coast Parkway",2020,3,7,"1.6","0.8","1.2","1.4","28.1","32.3","26.1","10.8","40.3"
"East Coast Parkway",2020,3,8,"2","1.8","2","2","27.9","30.7","26.4","10.1","33.8"
"East Coast Parkway",2020,3,9,"0","0","0","0","27.9","30","25.9","10.4","34.2"
"East Coast Parkway",2020,3,10,"0","0","0","0","28.2","30.5","26.5","11.5","32.8"
"East Coast Parkway",2020,3,11,"0","0","0","0","28.8","33.3","27.1","11.9","41"
"East Coast Parkway",2020,3,12,"0","0","0","0","28.9","32.1","26.6","14.4","52.9"
"East Coast Parkway",2020,3,13,"0","0","0","0","28.7","31.9","26.8","14","41"
"East Coast Parkway",2020,3,14,"0","0","0","0","28.7","31.8","26.9","11.2","36.4"
"East Coast Parkway",2020,3,15,"0","0","0","0","29.2","32.1","27.4","12.6","43.9"
"East Coast Parkway",2020,3,16,"0","0","0","0","29","31.7","27.5","14.4","52.6"
"East Coast Parkway",2020,3,17,"0","0","0","0","28.8","31.7","26.5","14.8","52.2"
"East Coast Parkway",2020,3,18,"0","0","0","0","28.9","32.3","26.8","15.1","47.9"
"East Coast Parkway",2020,3,19,"0","0","0","0","28.5","31.6","26.6","12.2","43.2"
"East Coast Parkway",2020,3,20,"0","0","0","0","28.1","30.2","26.3","10.8","41.4"
"East Coast Parkway",2020,3,21,"1","0.8","0.8","0.8","28.1","30.2","26.6","9.4","33.8"
"East Coast Parkway",2020,3,22,"0.8","0.8","0.8","0.8","27.9","30.5","26.6","10.1","34.6"
"East Coast Parkway",2020,3,23,"2.4","1.8","2.2","2.4","27.2","29.4","25.1","7.2","28.1"
"East Coast Parkway",2020,3,24,"0.4","0.4","0.4","0.4","28.2","31.4","25.6","9.4","44.3"
"East Coast Parkway",2020,3,25,"0","0","0","0","28.5","32","26.3","10.8","36"
"East Coast Parkway",2020,3,26,"0","0","0","0","29.2","32.4","27.2","10.8","37.8"
"East Coast Parkway",2020,3,27,"0","0","0","0","29","32","27","11.9","45.7"
"East Coast Parkway",2020,3,28,"0","0","0","0","28.8","32.3","26.8","10.8","35.6"
"East Coast Parkway",2020,3,29,"0","0","0","0","29","32.1","26.9","12.6","56.5"
"East Coast Parkway",2020,3,30,"0","0","0","0","28.7","32.2","26.4","11.5","36"
"East Coast Parkway",2020,3,31,"0","0","0","0","29.1","32.4","27.1","11.5","36.4"
"Marina Barrage",2020,3,1,"0","0","0","0","28.6","32.8","25.9","11.5","33.5"
"Marina Barrage",2020,3,2,"0","0","0","0",NA,"32.6","26.2","10.8","32.4"
"Marina Barrage",2020,3,3,"0","0","0","0",NA,NA,NA,"11.2","32.8"
"Marina Barrage",2020,3,4,"1.8","1.8","1.8","1.8",NA,NA,NA,"9.7","39.2"
"Marina Barrage",2020,3,5,"0","0","0","0","28.3","31","27.3","6.8","24.1"
"Marina Barrage",2020,3,6,"0","0","0","0","28.7","31.5","26.4","6.8","23.8"
"Marina Barrage",2020,3,7,"6.8","5.6","6.2","6.8","28.4","33.9","25.9","7.2","27"
"Marina Barrage",2020,3,8,"0","0","0","0","28.8","32.7","26.7","5.8","16.9"
"Marina Barrage",2020,3,9,"0","0","0","0","29.1","34","26.1","4.7","16.9"
"Marina Barrage",2020,3,10,"0","0","0","0","29.6","34.8","27","5.4","18.4"
"Marina Barrage",2020,3,11,"0.2","0.2","0.2","0.2","29.3","33.9","27.2","7.6","24.1"
"Marina Barrage",2020,3,12,"0","0","0","0","29.2","33","26.9","10.4","34.2"
"Marina Barrage",2020,3,13,"0","0","0","0","29.7","33.4","26.8","7.9","25.9"
"Marina Barrage",2020,3,14,"0","0","0","0","29.5","32.9","27.6","7.9","24.8"
"Marina Barrage",2020,3,15,"6.4","6.4","6.4","6.4",NA,NA,NA,"10.1","43.2"
"Marina Barrage",2020,3,16,"0.6","0.6","0.6","0.6",NA,NA,NA,"11.5","37.1"
"Marina Barrage",2020,3,17,"0","0","0","0",NA,NA,NA,"11.9","37.1"
"Marina Barrage",2020,3,18,"10","9.4","9.8","9.8",NA,"32.2","26.7","10.4","32"
"Marina Barrage",2020,3,19,"0","0","0","0",NA,NA,NA,"7.2","25.9"
"Marina Barrage",2020,3,20,"0","0","0","0",NA,NA,NA,"7.6","26.3"
"Marina Barrage",2020,3,21,"0.6","0.4","0.6","0.6","28.8","32.4","27.2","6.8","23.8"
"Marina Barrage",2020,3,22,"26.8","18.8","25.4","26.8",NA,NA,NA,"5","28.4"
"Marina Barrage",2020,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marina Barrage",2020,3,24,"0","0","0","0",NA,NA,NA,"9.7","33.5"
"Marina Barrage",2020,3,25,"0","0","0","0",NA,"33.5","26.4","5.8","23"
"Marina Barrage",2020,3,26,"7.4","7.2","7.4","7.4","29.4","33.2","27.2","8.3","28.1"
"Marina Barrage",2020,3,27,"11.4","11.2","11.2","11.2",NA,NA,NA,"7.9","32.4"
"Marina Barrage",2020,3,28,"0","0","0","0",NA,NA,NA,"6.8","24.5"
"Marina Barrage",2020,3,29,"0","0","0","0",NA,NA,NA,"8.6","28.8"
"Marina Barrage",2020,3,30,"0","0","0","0",NA,NA,NA,"6.1","20.5"
"Marina Barrage",2020,3,31,"0","0","0","0",NA,NA,NA,"6.5","23"
"Ang Mo Kio",2020,3,1,"0","0","0","0","27.8","32.7","24.8","20.9","42.8"
"Ang Mo Kio",2020,3,2,"0","0","0","0","28.1","32.9","24.9","20.9","41.8"
"Ang Mo Kio",2020,3,3,"0","0","0","0","28.2","32.5","25.3","21.6","43.9"
"Ang Mo Kio",2020,3,4,"0","0","0","0","28.4","33.1","25.9","20.9","40"
"Ang Mo Kio",2020,3,5,"0","0","0","0","27.5","30.3","25.3","20.5","37.1"
"Ang Mo Kio",2020,3,6,"0","0","0","0","27.8","31.6","25.5","16.9","36.7"
"Ang Mo Kio",2020,3,7,"13","9","10","11.8","27.6","33.9","25.5","18.7","38.9"
"Ang Mo Kio",2020,3,8,"3.4","2.2","3.2","3.2","27.8","32.8","25.5","19.4","35.6"
"Ang Mo Kio",2020,3,9,"0","0","0","0","28.5","34.3","25.5","18.4","33.8"
"Ang Mo Kio",2020,3,10,"0","0","0","0","29","33.6","26","18.7","38.9"
"Ang Mo Kio",2020,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ang Mo Kio",2020,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ang Mo Kio",2020,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ang Mo Kio",2020,3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ang Mo Kio",2020,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ang Mo Kio",2020,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ang Mo Kio",2020,3,17,"0","0","0","0",NA,NA,NA,"21.6","42.5"
"Ang Mo Kio",2020,3,18,"0","0","0","0","28.5","33.1","25.7","20.9","41.8"
"Ang Mo Kio",2020,3,19,"0","0","0","0","28.2","32.5","25.6","20.5","37.1"
"Ang Mo Kio",2020,3,20,"0","0","0","0","27.9","32","25.8","20.9","37.4"
"Ang Mo Kio",2020,3,21,"11.8","9.2","9.2","9.2","27.5","32","25.9","20.2","36.7"
"Ang Mo Kio",2020,3,22,"1.2","0.8","0.8","1.2","27.6","33.2","24.9","18.7","38.5"
"Ang Mo Kio",2020,3,23,"8","3.8","6.2","7.6","26.6","30.4","23.5","16.2","34.6"
"Ang Mo Kio",2020,3,24,"0","0","0","0","28.1","33.3","24.9","19.8","48.6"
"Ang Mo Kio",2020,3,25,"0","0","0","0","28.8","32.9","25.8","19.4","36.7"
"Ang Mo Kio",2020,3,26,"0","0","0","0","29","33.4","26.1","20.9","40.3"
"Ang Mo Kio",2020,3,27,"5","5","5","5","28.7","34.2","26.5","19.8","41.4"
"Ang Mo Kio",2020,3,28,"0","0","0","0","29.1","34","26","19.4","36.7"
"Ang Mo Kio",2020,3,29,"0","0","0","0","29","33.2","26.1","20.9","38.9"
"Ang Mo Kio",2020,3,30,"0","0","0","0","29.1","35.2","25.9","19.1","36.7"
"Ang Mo Kio",2020,3,31,"0","0","0","0","29.6","35.3","26.7","20.2","36.4"
"Choa Chu Kang (West)",2020,3,1,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,2,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,3,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,4,"1.4","1.2","1.4","1.4",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,5,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,6,"0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,7,"46.4","33.2","45","46",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,8,"0.6","0.4","0.4","0.4",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,9,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,10,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,11,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,12,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,13,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,14,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,15,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,16,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,17,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,18,"7.6","5","5","5.6",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,19,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,20,"0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,21,"19.8","15.6","17.2","17.8",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,22,"50.8","39.8","49","50.6",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,23,"13.6","8.2","8.4","8.4",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,24,"0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,25,"21.6","13.8","19.6","21.6",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,26,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,27,"25.2","22.8","24","24",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,28,"0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,29,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,30,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (West)",2020,3,31,"0","0","0","0",NA,NA,NA,NA,NA
"Newton",2020,3,1,"0","0","0","0","28","33.1","25.3","12.2","38.5"
"Newton",2020,3,2,"0","0","0","0","28.1","33.3","25.1","11.9","37.4"
"Newton",2020,3,3,"0","0","0","0","28.1","32.5","25.7","12.2","41.4"
"Newton",2020,3,4,"0","0","0","0","28.2","33.8","26","11.5","41"
"Newton",2020,3,5,"11","10.6","11","11","27.3","30.5","25.6","10.8","36"
"Newton",2020,3,6,"1.6","1.2","1.4","1.4","27.5","31.4","25.1","11.9","34.6"
"Newton",2020,3,7,"20.4","12","19.4","20.2","27.6","34.8","24.3","11.9","42.8"
"Newton",2020,3,8,"0.2","0.2","0.2","0.2","28","33.3","25.7","11.2","32.8"
"Newton",2020,3,9,"0","0","0","0","28.3","33.5","25.6","9.7","29.2"
"Newton",2020,3,10,"1","1","1","1","28.6","33.7","26.2","9.4","30.2"
"Newton",2020,3,11,"1.8","1.6","1.6","1.6","28.5","33.2","26.5","11.5","36.4"
"Newton",2020,3,12,"0","0","0","0","28.6","33.3","26","11.9","39.6"
"Newton",2020,3,13,"0","0","0","0","29","33.8","26.4","11.5","39.6"
"Newton",2020,3,14,"0","0","0","0","28.8","32.9","26.6","10.1","38.2"
"Newton",2020,3,15,"0","0","0","0","29.1","33.8","26.9","10.4","40"
"Newton",2020,3,16,"0","0","0","0","28.6","32.6","26.9","11.5","45"
"Newton",2020,3,17,"0","0","0","0","28.5","32.7","26.1","12.2","40.3"
"Newton",2020,3,18,"0.4","0.4","0.4","0.4","28.3","32.7","26.1","12.2","43.9"
"Newton",2020,3,19,"0","0","0","0","28.1","32.8","25.9","11.2","39.2"
"Newton",2020,3,20,"0","0","0","0","27.9","32","26.3","10.8","37.1"
"Newton",2020,3,21,"2.6","2.4","2.6","2.6","27.6","32.1","25.8","10.4","37.8"
"Newton",2020,3,22,"19.2","12.8","18.8","19.2","27.6","32.1","24.3","11.2","38.9"
"Newton",2020,3,23,"14.6","6.4","11","13.8","26.4","30.2","23.8","11.2","29.2"
"Newton",2020,3,24,"0","0","0","0","28.2","32.9","25.2","10.8","43.2"
"Newton",2020,3,25,"10.8","6.8","10","10.8","28.2","31.3","25.7","10.4","42.5"
"Newton",2020,3,26,"0.6","0.4","0.6","0.6","28.9","33","26.5","11.2","37.8"
"Newton",2020,3,27,"24","19.4","22.6","22.8","28.2","32.7","25.4","11.9","40"
"Newton",2020,3,28,"0","0","0","0","28.5","33.2","25.9","10.4","32.8"
"Newton",2020,3,29,"0","0","0","0","29","33.5","26.5","11.5","36.7"
"Newton",2020,3,30,"0","0","0","0","28.9","34.2","26.3","10.4","34.6"
"Newton",2020,3,31,"0","0","0","0","29.2","34.6","27","10.1","36"
"Lim Chu Kang",2020,3,1,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,2,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,3,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,4,"2.8","2.2","2.8","2.8",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,5,"0.6","0.2","0.4","0.4",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,6,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,7,"41.6","29.4","40.2","40.6",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,8,"26.6","19.6","19.8","24.2",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,9,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,10,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,11,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,12,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,13,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,14,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,15,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,16,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,17,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,18,"11.6","11.2","11.4","11.6",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,19,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,20,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,21,"10.2","6.4","6.8","10.2",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,22,"50","40.8","48","49.6",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,23,"39.8","28.2","31","32.6",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,24,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,25,"5","4.6","5","5",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,26,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,27,"19.6","15.2","18","18.2",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,28,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,29,"0","0","0","0",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,30,"5.6","5.2","5.2","5.6",NA,NA,NA,NA,NA
"Lim Chu Kang",2020,3,31,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,1,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,2,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,3,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,4,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,5,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,6,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,7,"9","7.2","8.4","8.8",NA,NA,NA,NA,NA
"Marine Parade",2020,3,8,"0.8","0.6","0.6","0.6",NA,NA,NA,NA,NA
"Marine Parade",2020,3,9,"1","0.6","0.6","1",NA,NA,NA,NA,NA
"Marine Parade",2020,3,10,"0.6","0.6","0.6","0.6",NA,NA,NA,NA,NA
"Marine Parade",2020,3,11,"8.8","6.6","6.6","6.6",NA,NA,NA,NA,NA
"Marine Parade",2020,3,12,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,13,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,14,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,15,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,16,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,17,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,18,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,19,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,20,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,21,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,22,"25.2","22","25.2","25.2",NA,NA,NA,NA,NA
"Marine Parade",2020,3,23,"10.6","9.8","10.2","10.4",NA,NA,NA,NA,NA
"Marine Parade",2020,3,24,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,25,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,26,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,27,"0.6","0.4","0.4","0.4",NA,NA,NA,NA,NA
"Marine Parade",2020,3,28,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,29,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,30,"0","0","0","0",NA,NA,NA,NA,NA
"Marine Parade",2020,3,31,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,1,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,2,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,3,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,4,"1.6","1","1.6","1.6",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,5,"1.2","1.2","1.2","1.2",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,6,"0.4","0.4","0.4","0.4",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,7,"60.6","45.8","56","59.8",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,8,"12","8.2","9.2","11",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,9,"1.8","1.6","1.6","1.6",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,10,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,11,"1.2","1","1","1",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,12,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,13,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,14,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,15,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,16,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,17,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,18,"5.6","4.2","5.6","5.6",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,19,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,20,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,21,"15.4","8.8","10.4","14.2",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,22,"40.4","33","39.4","40.4",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,23,"6","1.6","2.4","3.2",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,24,"0.2","0.2","0.2","0.2",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,25,"20.8","18.2","20.6","20.8",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,26,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,27,"17.2","10","13.4","15.6",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,28,"1","1","1","1",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,29,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,30,"0","0","0","0",NA,NA,NA,NA,NA
"Choa Chu Kang (Central)",2020,3,31,"0","0","0","0",NA,NA,NA,NA,NA
"Tuas South",2020,3,1,"0","0","0","0","28.9","34.2","25.9","7.9","26.3"
"Tuas South",2020,3,2,"0","0","0","0","28.9","33.5","25.8","7.2","25.9"
"Tuas South",2020,3,3,"0","0","0","0","29.4","34","26.1","6.8","27.7"
"Tuas South",2020,3,4,"0","0","0","0","29.1","33.4","26.5","6.1","27"
"Tuas South",2020,3,5,"65.8","48.8","64.2","64.8","27.6","31.4","24.1","4","36.7"
"Tuas South",2020,3,6,"0","0","0","0","27.9","31","25.2","7.6","25.2"
"Tuas South",2020,3,7,"1","0.8","1","1","28.2","32.9","25.8","5.4","25.9"
"Tuas South",2020,3,8,"0","0","0","0","28.6","31.6","26.4","6.8","26.6"
"Tuas South",2020,3,9,"0","0","0","0","28.9","31.4","26.3","6.1","23.8"
"Tuas South",2020,3,10,"0","0","0","0","29.5","32.4","27.1","6.1","25.9"
"Tuas South",2020,3,11,"0.8","0.6","0.8","0.8","29","32","26.6","7.9","49.3"
"Tuas South",2020,3,12,"0","0","0","0","29.3","33.5","26.6","7.9","24.8"
"Tuas South",2020,3,13,"0","0","0","0","29.7","33.7","26.9","6.5","24.8"
"Tuas South",2020,3,14,"0","0","0","0","29.9","33.4","27.3","4.7","20.9"
"Tuas South",2020,3,15,"0","0","0","0","29.9","34.3","27.4","5.8","25.2"
"Tuas South",2020,3,16,"0","0","0","0","29.4","33.1","27.3","6.8","24.8"
"Tuas South",2020,3,17,"0","0","0","0","29.5","34.4","26.6","6.8","26.3"
"Tuas South",2020,3,18,"18.6","11","12.8","13.6","27.9","33.3","24.9","7.2","34.6"
"Tuas South",2020,3,19,"0","0","0","0","28.5","31.9","25.9","6.1","24.8"
"Tuas South",2020,3,20,"0","0","0","0","28.9","32.4","27","4.7","23"
"Tuas South",2020,3,21,"4.4","2.6","2.8","2.8","28.4","31.7","26.6","3.6","30.6"
"Tuas South",2020,3,22,"3.2","2","2.4","3","27.5","32","24.3","5","25.2"
"Tuas South",2020,3,23,"4.8","1.2","1.8","2.6","26.7","28.9","25.1","4","29.5"
"Tuas South",2020,3,24,"0","0","0","0","28.4","31.7","25.4","5.4","23.8"
"Tuas South",2020,3,25,"35","25.2","25.6","25.6","27.9","31.7","25.6","4.3","35.3"
"Tuas South",2020,3,26,"7","6.2","7","7","28.4","32.6","26.3","5.4","24.1"
"Tuas South",2020,3,27,"0.2","0.2","0.2","0.2","28.7","32.2","26.8","5.8","24.1"
"Tuas South",2020,3,28,"0","0","0","0","29.5","33.1","26.5","5.4","23"
"Tuas South",2020,3,29,"0","0","0","0","29.5","33.2","27.2","7.6","23"
"Tuas South",2020,3,30,"0","0","0","0","29.4","33.2","26.7","7.9","28.4"
"Tuas South",2020,3,31,"0","0","0","0","30","33.4","27.7","6.8","25.2"
"Pasir Panjang",2020,3,1,"0","0","0","0","28.6","33.1","25.9","23.8","50"
"Pasir Panjang",2020,3,2,"0","0","0","0","28.8","33.1","26.1","23","45.4"
"Pasir Panjang",2020,3,3,"0","0","0","0","28.9","33","26.4","24.1","48.2"
